card_id,user_id,card_type,issue_date,expiry_date,last_four_digits,is_active,is_blocked,credit_limit,available_credit
card_000499,user_000249,Visa,2021-06-02T13:57:09.415637,2025-03-25T13:57:09.415637,3077,True,False,2000,1103.9
card_000500,user_000250,Mastercard,2021-06-26T18:50:20.089536,2025-05-23T18:50:20.089536,1865,True,False,5000,1804.23
card_000501,user_000250,Visa,2021-07-18T07:35:26.245403,2024-11-17T07:35:26.245403,9329,True,False,2000,1613.61
card_000502,user_000251,Amex,2024-11-24T04:16:22.708657,2028-01-05T04:16:22.708657,9602,True,False,15000,8413.11
card_000503,user_000251,Visa,2025-03-28T22:44:39.640197,2028-06-26T22:44:39.640197,8007,True,False,3000,1073.11
card_000504,user_000251,Visa,2024-11-30T23:45:20.552913,2028-03-21T23:45:20.552913,9486,True,False,20000,8465.28
card_000505,user_000252,Amex,2022-08-26T04:15:12.286087,2025-10-05T04:15:12.286087,8551,True,False,15000,14640.48
card_000506,user_000252,Visa,2022-12-01T17:15:44.430101,2025-12-05T17:15:44.430101,1396,True,False,2000,1484.01
card_000507,user_000252,Visa,2025-01-23T03:13:39.303661,2028-12-14T03:13:39.303661,2353,True,False,2000,1297.63
card_000508,user_000253,Amex,2024-12-06T10:49:54.734481,2028-11-01T10:49:54.734481,1937,True,False,1000,424.62
card_000509,user_000253,Amex,2025-01-25T15:29:06.639155,2028-07-23T15:29:06.639155,7210,True,False,10000,3979.77
card_000510,user_000253,Mastercard,2025-03-12T06:10:28.263174,2028-07-22T06:10:28.263174,2393,True,False,50000,38512.65
card_000511,user_000254,Mastercard,2023-02-05T19:15:18.694993,2026-03-15T19:15:18.694993,3879,True,False,1000,748.71
card_000512,user_000254,Visa,2024-10-10T20:06:03.315167,2028-06-06T20:06:03.315167,9309,True,True,1000,0.0
card_000513,user_000254,Amex,2024-09-01T05:25:19.788580,2027-09-02T05:25:19.788580,5024,True,False,2000,1421.65
card_000514,user_000255,Mastercard,2023-07-11T11:04:41.376629,2026-11-27T11:04:41.376629,7638,True,False,20000,17611.63
card_000515,user_000255,Mastercard,2025-04-11T13:23:28.506233,2028-08-25T13:23:28.506233,6269,True,False,10000,3427.37
card_000516,user_000255,Discover,2024-10-05T07:54:12.351073,2028-07-26T07:54:12.351073,1686,True,False,50000,47878.53
card_000517,user_000256,Discover,2025-03-19T15:44:47.068617,2028-07-19T15:44:47.068617,8537,True,False,1000,382.11
card_000518,user_000257,Mastercard,2024-03-21T20:04:08.269057,2027-12-15T20:04:08.269057,3060,True,False,1000,257.49
card_000519,user_000257,Amex,2024-08-27T14:40:06.235598,2028-03-14T14:40:06.235598,9660,True,False,1000,790.71
card_000520,user_000257,Mastercard,2025-01-27T17:48:14.587909,2028-06-07T17:48:14.587909,9969,True,False,5000,2937.35
card_000521,user_000258,Visa,2021-11-07T06:51:14.741699,2025-02-10T06:51:14.741699,7548,True,False,2000,1773.6
card_000522,user_000258,Amex,2022-08-25T01:27:38.028514,2026-03-16T01:27:38.028514,3799,True,False,10000,6738.87
card_000523,user_000259,Mastercard,2021-01-16T01:27:51.143600,2024-01-26T01:27:51.143600,7877,True,False,20000,16578.01
card_000524,user_000260,Visa,2020-12-11T21:54:12.718097,2024-04-17T21:54:12.718097,8568,True,False,10000,2436.38
card_000525,user_000260,Discover,2024-09-20T10:46:39.082244,2028-08-08T10:46:39.082244,3566,True,False,10000,3069.81
card_000526,user_000261,Discover,2020-10-05T01:19:13.917105,2024-01-08T01:19:13.917105,4753,True,False,3000,2294.8
card_000527,user_000262,Visa,2022-09-09T11:39:45.540379,2025-09-19T11:39:45.540379,8697,True,False,10000,3095.33
card_000528,user_000262,Visa,2024-04-16T12:12:32.586866,2028-01-03T12:12:32.586866,4700,True,False,3000,1007.0
card_000529,user_000262,Amex,2023-07-20T16:03:44.568260,2026-12-07T16:03:44.568260,3199,True,False,1000,461.06
card_000530,user_000263,Amex,2020-08-17T00:14:37.589828,2023-09-05T00:14:37.589828,1942,False,False,5000,0.0
card_000531,user_000263,Mastercard,2022-01-27T11:48:55.431313,2025-05-16T11:48:55.431313,6817,True,False,15000,4398.24
card_000532,user_000264,Mastercard,2023-04-15T21:53:53.265758,2026-11-02T21:53:53.265758,3316,True,False,50000,28951.54
card_000533,user_000265,Visa,2024-11-20T17:44:24.092332,2028-01-22T17:44:24.092332,4254,True,False,5000,3029.68
card_000534,user_000265,Discover,2024-12-04T05:46:21.390969,2028-02-10T05:46:21.390969,6292,False,False,20000,0.0
card_000535,user_000265,Visa,2024-11-21T04:57:25.034462,2027-12-08T04:57:25.034462,2374,True,False,50000,19664.07
card_000536,user_000266,Visa,2023-11-09T05:06:04.093854,2027-05-26T05:06:04.093854,8564,False,False,1000,0.0
card_000537,user_000266,Mastercard,2023-11-18T04:48:55.608850,2026-11-22T04:48:55.608850,4419,True,False,1000,531.13
card_000538,user_000267,Visa,2024-10-06T05:33:48.364781,2028-05-05T05:33:48.364781,3095,True,False,1000,804.49
card_000539,user_000267,Amex,2024-10-29T06:13:33.597929,2028-05-09T06:13:33.597929,8737,True,False,10000,3415.67
card_000540,user_000268,Discover,2025-03-09T19:42:51.552237,2028-05-08T19:42:51.552237,1050,True,False,20000,14113.52
card_000541,user_000268,Mastercard,2025-04-09T01:45:40.377167,2028-10-02T01:45:40.377167,1949,True,False,2000,606.65
card_000542,user_000268,Amex,2025-04-15T01:50:38.578834,2029-03-07T01:50:38.578834,2783,True,False,20000,11521.78
card_000543,user_000269,Mastercard,2022-12-21T10:46:54.940173,2026-01-02T10:46:54.940173,7672,True,False,3000,740.16
card_000544,user_000269,Mastercard,2023-12-13T14:23:16.838973,2027-10-18T14:23:16.838973,2204,True,False,15000,9980.77
card_000545,user_000270,Visa,2024-05-04T13:50:50.854311,2027-09-11T13:50:50.854311,5816,True,False,1000,336.33
card_000546,user_000271,Amex,2024-04-17T04:25:54.860632,2027-04-27T04:25:54.860632,4893,True,False,20000,4539.39
card_000547,user_000271,Visa,2025-01-23T19:53:40.461159,2028-02-15T19:53:40.461159,2908,True,False,1000,248.92
card_000548,user_000271,Visa,2024-06-13T03:30:24.653689,2027-09-19T03:30:24.653689,9523,True,False,20000,5847.37
card_000549,user_000272,Discover,2021-10-20T17:28:32.795133,2024-11-01T17:28:32.795133,3523,True,False,5000,4600.22
card_000550,user_000273,Amex,2021-08-19T03:03:16.447340,2024-12-07T03:03:16.447340,6579,True,False,3000,1953.02
card_000551,user_000274,Discover,2023-12-03T19:46:55.431346,2027-08-07T19:46:55.431346,7954,True,False,3000,1509.17
card_000552,user_000275,Amex,2022-08-19T03:01:07.380971,2025-12-31T03:01:07.380971,1660,True,False,1000,364.95
card_000553,user_000275,Mastercard,2023-12-24T06:21:55.740446,2027-08-09T06:21:55.740446,6613,True,False,3000,2022.1
card_000554,user_000275,Mastercard,2024-10-14T01:04:06.230021,2028-01-30T01:04:06.230021,7132,True,False,2000,932.76
card_000555,user_000276,Visa,2022-10-03T08:29:30.995204,2026-09-20T08:29:30.995204,1778,True,False,2000,714.74
card_000556,user_000276,Mastercard,2024-10-03T01:58:09.224257,2028-02-26T01:58:09.224257,1258,True,False,10000,5336.81
card_000557,user_000277,Discover,2024-12-17T00:31:42.747676,2028-07-10T00:31:42.747676,7158,True,False,50000,46413.81
card_000558,user_000278,Mastercard,2022-04-19T23:22:55.166670,2025-09-16T23:22:55.166670,9769,True,False,5000,4412.27
card_000559,user_000278,Visa,2024-11-11T10:14:59.735217,2028-08-26T10:14:59.735217,5823,True,False,10000,5444.15
card_000560,user_000278,Mastercard,2022-08-31T19:42:17.319722,2025-12-07T19:42:17.319722,4119,True,False,5000,3822.27
card_000561,user_000279,Discover,2020-09-20T08:20:13.125613,2024-04-27T08:20:13.125613,1897,True,False,50000,43799.97
card_000562,user_000280,Discover,2024-12-30T03:55:24.535827,2028-02-28T03:55:24.535827,7843,False,False,50000,0.0
card_000563,user_000280,Mastercard,2025-02-19T20:30:06.686663,2028-05-18T20:30:06.686663,6070,True,False,5000,2920.02
card_000564,user_000280,Amex,2025-02-28T12:51:38.918082,2028-06-19T12:51:38.918082,6927,True,False,3000,1422.58
card_000565,user_000281,Amex,2022-07-30T10:56:21.831276,2025-08-06T10:56:21.831276,1050,True,False,2000,429.44
card_000566,user_000281,Discover,2023-06-14T04:44:57.668403,2027-06-03T04:44:57.668403,6592,True,False,3000,2025.05
card_000567,user_000281,Mastercard,2024-08-28T02:35:52.546657,2028-02-27T02:35:52.546657,8113,True,False,20000,10833.39
card_000568,user_000282,Visa,2024-06-23T20:30:42.673077,2028-01-17T20:30:42.673077,4549,True,False,20000,18427.96
card_000569,user_000282,Mastercard,2025-03-09T00:20:03.733858,2029-02-22T00:20:03.733858,4117,True,False,15000,3234.31
card_000570,user_000283,Mastercard,2024-09-10T17:54:33.752680,2028-01-16T17:54:33.752680,5375,True,False,10000,3201.89
card_000571,user_000284,Visa,2023-05-11T02:19:30.575086,2027-03-26T02:19:30.575086,1482,True,False,5000,4996.09
card_000572,user_000284,Discover,2023-08-16T00:39:23.429006,2027-07-22T00:39:23.429006,7400,True,False,1000,906.57
card_000573,user_000285,Mastercard,2021-03-06T08:58:38.776370,2024-11-17T08:58:38.776370,2229,True,False,15000,5117.27
card_000574,user_000285,Visa,2024-05-08T06:00:43.793183,2027-05-21T06:00:43.793183,2084,True,False,10000,9359.16
card_000575,user_000286,Visa,2024-10-08T23:09:44.107212,2028-08-13T23:09:44.107212,6265,True,False,3000,929.04
card_000576,user_000286,Mastercard,2025-03-31T12:41:00.029661,2028-12-22T12:41:00.029661,8263,True,False,1000,416.02
card_000577,user_000286,Amex,2025-03-31T20:50:37.089513,2028-07-20T20:50:37.089513,5425,True,False,50000,26046.57
card_000578,user_000287,Visa,2024-09-30T13:58:24.787442,2027-12-22T13:58:24.787442,8356,True,False,20000,9257.71
card_000579,user_000287,Mastercard,2024-12-05T11:33:51.865473,2028-10-05T11:33:51.865473,6645,True,False,50000,21000.47
card_000580,user_000288,Visa,2024-02-05T21:41:15.461105,2027-08-19T21:41:15.461105,3637,True,False,2000,769.42
card_000581,user_000288,Visa,2024-03-20T00:07:48.183241,2027-08-01T00:07:48.183241,7509,True,False,10000,9462.74
card_000582,user_000289,Mastercard,2023-12-23T18:45:07.530014,2027-04-02T18:45:07.530014,8436,True,False,15000,10705.45
card_000583,user_000290,Amex,2022-10-09T20:39:54.800117,2026-01-19T20:39:54.800117,7575,True,False,2000,1257.19
card_000584,user_000291,Visa,2024-02-26T21:31:05.884507,2027-05-20T21:31:05.884507,2287,True,True,2000,0.0
card_000585,user_000292,Mastercard,2023-05-26T10:43:24.625068,2026-12-27T10:43:24.625068,9409,False,False,50000,0.0
card_000586,user_000293,Amex,2023-07-17T15:29:25.267081,2027-04-21T15:29:25.267081,7160,True,False,2000,573.76
card_000587,user_000293,Amex,2023-12-14T18:09:53.183119,2027-09-18T18:09:53.183119,6031,True,False,3000,925.06
card_000588,user_000294,Mastercard,2023-05-27T08:27:54.140392,2026-06-19T08:27:54.140392,7481,True,False,2000,1310.14
card_000589,user_000294,Visa,2024-02-08T22:31:18.335903,2027-07-02T22:31:18.335903,4874,True,False,2000,1362.62
card_000590,user_000295,Mastercard,2021-01-18T05:03:57.142581,2024-03-13T05:03:57.142581,8589,True,False,3000,803.59
card_000591,user_000295,Visa,2023-06-10T07:07:33.554951,2026-07-17T07:07:33.554951,3645,True,False,3000,2754.39
card_000592,user_000295,Amex,2023-03-15T06:27:52.209861,2026-06-21T06:27:52.209861,9510,True,False,15000,6185.42
card_000593,user_000296,Discover,2022-08-02T18:49:02.451211,2026-07-18T18:49:02.451211,4831,True,False,5000,1501.07
card_000594,user_000296,Mastercard,2023-07-06T15:56:08.982375,2027-04-07T15:56:08.982375,2883,True,False,15000,10098.9
card_000595,user_000297,Discover,2024-06-29T03:48:58.717342,2027-10-24T03:48:58.717342,1375,True,False,20000,13555.5
card_000596,user_000297,Discover,2024-09-13T07:52:28.439077,2027-11-12T07:52:28.439077,8836,True,False,50000,40562.0
card_000597,user_000298,Mastercard,2020-11-26T05:40:40.981239,2024-08-17T05:40:40.981239,1253,True,True,3000,0.0
card_000598,user_000298,Mastercard,2022-07-23T01:50:55.606031,2025-09-03T01:50:55.606031,3956,True,False,3000,2793.15
card_000599,user_000299,Amex,2020-06-02T15:40:38.199054,2024-05-14T15:40:38.199054,1243,True,False,50000,12517.65
card_000600,user_000299,Amex,2024-12-30T17:40:34.437866,2028-12-15T17:40:34.437866,7634,True,False,3000,2825.39
card_000601,user_000300,Amex,2023-04-24T21:12:56.050137,2026-07-03T21:12:56.050137,7519,False,False,1000,0.0
card_000602,user_000300,Amex,2023-05-27T22:33:53.611506,2027-03-07T22:33:53.611506,4853,True,False,10000,3733.21
card_000603,user_000300,Mastercard,2024-08-23T11:21:03.162572,2027-08-31T11:21:03.162572,3078,True,False,15000,5419.38
card_000604,user_000301,Mastercard,2020-12-29T06:00:01.245323,2024-12-17T06:00:01.245323,9884,True,False,10000,5941.11
card_000605,user_000301,Mastercard,2023-07-27T18:38:47.647023,2026-12-22T18:38:47.647023,5884,True,False,2000,964.37
card_000606,user_000301,Amex,2021-09-07T21:08:41.798740,2025-01-29T21:08:41.798740,8403,True,False,1000,443.78
card_000607,user_000302,Amex,2024-06-16T06:54:46.653518,2027-08-01T06:54:46.653518,3933,True,False,50000,34380.15
card_000608,user_000302,Mastercard,2025-01-27T04:59:23.545930,2028-05-06T04:59:23.545930,1429,True,False,20000,7516.03
card_000609,user_000303,Discover,2024-10-30T08:34:25.645897,2027-12-01T08:34:25.645897,9108,True,False,3000,943.14
card_000610,user_000303,Discover,2024-11-02T13:37:21.318707,2028-08-22T13:37:21.318707,9287,True,False,3000,2231.72
card_000611,user_000303,Mastercard,2024-12-19T16:17:16.779280,2028-10-09T16:17:16.779280,9092,False,False,15000,0.0
card_000612,user_000304,Visa,2023-03-16T14:08:05.013674,2026-12-08T14:08:05.013674,7530,True,False,5000,3525.28
card_000613,user_000304,Amex,2023-10-26T05:18:13.374694,2027-10-16T05:18:13.374694,1489,True,False,20000,13904.97
card_000614,user_000304,Amex,2024-10-15T23:26:35.936337,2028-08-27T23:26:35.936337,8481,True,False,2000,1731.33
card_000615,user_000305,Amex,2024-08-28T15:03:06.345587,2027-11-26T15:03:06.345587,7136,True,False,20000,12629.03
card_000616,user_000305,Mastercard,2025-03-12T21:36:37.507355,2028-09-28T21:36:37.507355,3299,True,False,10000,8514.49
card_000617,user_000305,Mastercard,2024-11-22T18:32:41.631747,2028-03-27T18:32:41.631747,9727,True,False,20000,6715.07
card_000618,user_000306,Visa,2021-01-25T14:52:21.204763,2024-05-03T14:52:21.204763,6573,True,False,15000,12760.78
card_000619,user_000307,Mastercard,2023-11-05T18:45:25.040682,2027-07-09T18:45:25.040682,6625,True,False,3000,2031.24
card_000620,user_000307,Mastercard,2024-04-02T05:16:47.990344,2028-01-28T05:16:47.990344,4641,True,False,15000,13773.35
card_000621,user_000308,Discover,2020-06-17T06:10:53.356638,2023-08-10T06:10:53.356638,7049,True,False,50000,29242.6
card_000622,user_000308,Amex,2024-03-13T21:47:40.855260,2027-09-26T21:47:40.855260,1256,True,False,10000,3401.1
card_000623,user_000308,Visa,2022-09-22T21:19:14.772644,2026-01-13T21:19:14.772644,4181,True,False,2000,517.89
card_000624,user_000309,Discover,2025-01-15T01:18:49.003147,2028-09-17T01:18:49.003147,3700,True,False,15000,8016.28
card_000625,user_000310,Visa,2023-08-31T08:44:21.231546,2026-09-18T08:44:21.231546,6967,True,False,15000,11476.2
card_000626,user_000310,Amex,2023-09-22T05:34:13.761931,2026-11-15T05:34:13.761931,6370,True,False,3000,2121.34
card_000627,user_000311,Discover,2021-12-08T13:49:14.433327,2025-07-09T13:49:14.433327,9593,True,False,50000,15937.63
card_000628,user_000312,Amex,2022-04-19T23:47:52.432227,2025-04-26T23:47:52.432227,3452,True,False,2000,1546.43
card_000629,user_000313,Amex,2025-03-26T18:52:22.855572,2028-04-12T18:52:22.855572,3905,True,False,2000,886.27
card_000630,user_000314,Visa,2021-10-23T06:11:59.125492,2025-06-21T06:11:59.125492,3156,True,True,15000,0.0
card_000631,user_000314,Mastercard,2022-01-13T14:06:45.044133,2025-03-19T14:06:45.044133,9425,True,False,15000,10173.68
card_000632,user_000314,Amex,2022-03-01T19:29:48.053882,2025-05-09T19:29:48.053882,8014,True,False,20000,7323.27
card_000633,user_000315,Discover,2024-07-23T21:22:21.939466,2028-04-23T21:22:21.939466,5579,True,False,50000,21755.93
card_000634,user_000315,Amex,2024-11-24T16:04:35.218884,2028-08-11T16:04:35.218884,5581,True,False,20000,4567.43
card_000635,user_000316,Amex,2023-02-09T03:53:45.887727,2027-02-07T03:53:45.887727,3912,True,False,2000,451.78
card_000636,user_000316,Discover,2023-03-30T01:02:04.272923,2027-03-18T01:02:04.272923,6444,True,False,1000,294.01
card_000637,user_000317,Amex,2022-05-10T15:17:46.592529,2025-07-27T15:17:46.592529,7103,True,False,5000,4709.01
card_000638,user_000318,Visa,2020-05-25T15:07:23.676525,2023-07-31T15:07:23.676525,6340,True,False,1000,740.82
card_000639,user_000319,Mastercard,2021-08-15T14:20:45.399298,2024-08-31T14:20:45.399298,7974,True,False,2000,1545.74
card_000640,user_000319,Discover,2023-06-17T15:19:38.520980,2026-11-08T15:19:38.520980,7321,True,False,50000,44237.1
card_000641,user_000320,Discover,2022-05-14T23:48:45.146392,2025-09-03T23:48:45.146392,8356,True,False,10000,4854.84
card_000642,user_000320,Visa,2022-09-23T00:27:13.878184,2025-12-07T00:27:13.878184,3125,True,False,3000,793.82
card_000643,user_000320,Mastercard,2023-06-30T00:05:27.840510,2026-11-23T00:05:27.840510,2140,True,False,3000,1301.84
card_000644,user_000321,Mastercard,2022-02-12T14:38:15.830706,2025-04-20T14:38:15.830706,2030,True,False,1000,498.47
card_000645,user_000322,Visa,2021-01-17T05:34:53.326511,2024-03-04T05:34:53.326511,7179,True,False,5000,3338.53
card_000646,user_000322,Mastercard,2022-03-02T09:20:46.704349,2025-11-06T09:20:46.704349,4341,True,False,1000,573.99
card_000647,user_000322,Discover,2023-10-26T21:12:00.849488,2027-06-23T21:12:00.849488,9498,True,False,3000,1111.38
card_000648,user_000323,Discover,2020-07-28T09:50:38.716072,2024-03-29T09:50:38.716072,6256,True,False,10000,6129.33
card_000649,user_000323,Mastercard,2023-01-31T10:25:47.672286,2026-08-12T10:25:47.672286,1535,True,False,50000,34703.49
card_000650,user_000324,Mastercard,2024-09-19T18:19:57.176749,2028-06-28T18:19:57.176749,2675,True,False,3000,1276.11
card_000651,user_000324,Discover,2025-02-01T22:29:49.234510,2028-04-02T22:29:49.234510,3876,True,False,5000,3228.41
card_000652,user_000324,Mastercard,2024-11-07T05:23:03.577510,2028-02-26T05:23:03.577510,1479,True,False,5000,2036.02
card_000653,user_000325,Discover,2021-11-17T08:17:26.431985,2025-01-06T08:17:26.431985,6356,True,False,10000,8109.82
card_000654,user_000326,Mastercard,2022-12-21T05:24:35.577138,2026-03-03T05:24:35.577138,3728,True,False,5000,1842.59
card_000655,user_000326,Mastercard,2024-07-07T16:24:04.630985,2028-04-08T16:24:04.630985,6246,True,False,20000,18045.5
card_000656,user_000326,Discover,2023-02-11T04:57:30.503291,2027-01-06T04:57:30.503291,9078,True,False,10000,8022.92
card_000657,user_000327,Amex,2023-11-19T11:05:03.885820,2027-09-06T11:05:03.885820,5276,True,False,50000,25551.49
card_000658,user_000328,Mastercard,2021-01-31T14:05:03.282066,2024-03-30T14:05:03.282066,8320,True,False,50000,49892.48
card_000659,user_000328,Mastercard,2021-06-30T20:26:51.140573,2025-04-17T20:26:51.140573,8211,True,False,5000,2333.12
card_000660,user_000328,Discover,2022-06-04T17:50:06.032161,2026-04-04T17:50:06.032161,9634,True,False,5000,3038.69
card_000661,user_000329,Mastercard,2020-05-26T05:41:25.422271,2023-08-04T05:41:25.422271,3140,True,False,2000,1784.45
card_000662,user_000329,Discover,2025-03-11T11:31:30.950459,2028-09-12T11:31:30.950459,1889,True,False,1000,787.75
card_000663,user_000330,Discover,2025-01-12T05:27:44.619746,2028-09-18T05:27:44.619746,9497,True,False,50000,36027.48
card_000664,user_000330,Amex,2025-03-04T07:07:59.386371,2028-06-18T07:07:59.386371,9426,True,False,20000,5211.16
card_000665,user_000330,Mastercard,2025-03-28T00:30:12.618076,2028-04-16T00:30:12.618076,1284,True,False,20000,9673.49
card_000666,user_000331,Amex,2025-04-09T19:39:51.820202,2029-01-26T19:39:51.820202,2793,True,False,3000,710.17
card_000667,user_000331,Visa,2025-04-17T14:19:49.639801,2029-02-02T14:19:49.639801,1374,True,False,3000,1129.87
card_000668,user_000331,Amex,2025-04-12T09:56:45.625820,2029-02-05T09:56:45.625820,1393,True,False,10000,4769.96
card_000669,user_000332,Mastercard,2023-11-03T03:34:05.743010,2027-07-21T03:34:05.743010,1928,True,False,1000,538.76
card_000670,user_000332,Visa,2023-12-11T23:02:36.916037,2027-08-07T23:02:36.916037,4447,True,False,2000,1767.71
card_000671,user_000332,Mastercard,2024-04-11T18:54:56.297523,2027-05-05T18:54:56.297523,3486,True,False,50000,33595.54
card_000672,user_000333,Visa,2021-02-22T13:57:39.255871,2024-05-03T13:57:39.255871,2886,True,False,2000,1814.51
card_000673,user_000333,Discover,2024-08-29T03:13:08.320609,2028-03-11T03:13:08.320609,2712,True,False,2000,1011.99
card_000674,user_000333,Discover,2024-01-28T09:10:12.528543,2027-02-12T09:10:12.528543,3228,True,False,50000,12703.9
card_000675,user_000334,Mastercard,2022-06-23T04:25:39.312025,2026-05-06T04:25:39.312025,1606,True,False,20000,14602.99
card_000676,user_000335,Mastercard,2022-07-03T16:11:39.124994,2025-07-08T16:11:39.124994,8460,True,False,10000,3786.81
card_000677,user_000335,Mastercard,2024-05-18T18:12:33.470767,2027-07-10T18:12:33.470767,5621,True,False,1000,368.13
card_000678,user_000335,Discover,2023-07-29T14:58:57.139806,2027-07-12T14:58:57.139806,9598,True,False,1000,538.86
card_000679,user_000336,Mastercard,2024-11-24T05:31:19.289476,2028-01-31T05:31:19.289476,5697,True,True,5000,0.0
card_000680,user_000336,Amex,2024-12-17T18:36:04.331459,2028-12-09T18:36:04.331459,6733,True,False,2000,703.26
card_000681,user_000337,Visa,2021-05-09T08:52:19.164938,2025-04-08T08:52:19.164938,4516,True,False,15000,13461.56
card_000682,user_000337,Discover,2022-01-13T04:14:10.992904,2026-01-02T04:14:10.992904,1279,True,False,50000,45253.99
card_000683,user_000337,Mastercard,2022-05-18T04:31:43.092762,2025-10-05T04:31:43.092762,7944,True,False,15000,10351.58
card_000684,user_000338,Visa,2022-10-01T18:04:03.810804,2026-01-16T18:04:03.810804,5249,True,False,3000,2938.45
card_000685,user_000339,Discover,2023-06-14T03:08:16.473363,2026-07-10T03:08:16.473363,3017,True,False,5000,2769.89
card_000686,user_000339,Visa,2024-11-02T03:14:56.485205,2028-03-23T03:14:56.485205,3725,True,False,2000,1310.04
card_000687,user_000340,Discover,2023-01-19T14:20:11.003097,2026-01-29T14:20:11.003097,4738,True,False,2000,1452.18
card_000688,user_000340,Mastercard,2024-08-03T11:39:16.983267,2027-12-14T11:39:16.983267,1124,True,False,10000,9740.94
card_000689,user_000340,Visa,2023-12-15T21:42:53.586349,2027-01-13T21:42:53.586349,1276,True,False,20000,4694.57
card_000690,user_000341,Discover,2024-09-05T12:03:03.130717,2028-07-28T12:03:03.130717,7038,True,False,2000,1406.58
card_000691,user_000341,Amex,2024-10-08T16:47:58.420521,2028-08-05T16:47:58.420521,7094,True,False,5000,3994.88
card_000692,user_000341,Mastercard,2024-12-15T23:29:24.741476,2028-02-07T23:29:24.741476,5114,True,True,1000,0.0
card_000693,user_000342,Visa,2021-02-25T23:52:13.698963,2024-03-26T23:52:13.698963,9424,True,False,20000,11138.51
card_000694,user_000342,Discover,2023-06-15T11:24:50.570755,2026-08-04T11:24:50.570755,7531,True,False,50000,43525.03
card_000695,user_000342,Visa,2024-08-10T08:10:42.825491,2028-04-30T08:10:42.825491,9919,True,False,15000,9626.87
card_000696,user_000343,Visa,2023-07-16T21:17:36.853917,2027-05-14T21:17:36.853917,2772,False,False,50000,0.0
card_000697,user_000344,Visa,2023-02-22T06:22:11.758279,2026-06-01T06:22:11.758279,7694,True,False,50000,21495.15
card_000698,user_000345,Visa,2023-11-13T19:24:14.662707,2026-12-22T19:24:14.662707,5714,True,False,10000,6063.73
card_000699,user_000345,Discover,2025-04-17T00:32:45.915642,2028-07-27T00:32:45.915642,3866,True,False,1000,547.9
card_000700,user_000346,Amex,2024-11-26T15:28:52.429974,2028-05-22T15:28:52.429974,8320,True,False,10000,6030.61
card_000701,user_000347,Visa,2024-04-06T10:17:59.880567,2027-06-06T10:17:59.880567,6468,True,False,5000,2572.15
card_000702,user_000348,Amex,2024-02-23T17:15:04.160693,2027-10-05T17:15:04.160693,8167,True,False,3000,2810.56
card_000703,user_000349,Mastercard,2021-01-30T03:27:51.201809,2024-03-02T03:27:51.201809,3264,True,False,1000,953.94
card_000704,user_000349,Discover,2022-12-21T21:03:29.754849,2026-05-05T21:03:29.754849,7796,True,False,15000,7477.95
card_000705,user_000349,Visa,2022-11-20T23:01:33.871640,2025-12-01T23:01:33.871640,2908,True,False,50000,45027.06
card_000706,user_000350,Visa,2021-08-17T04:03:42.922945,2024-09-04T04:03:42.922945,5303,True,False,2000,687.12
card_000707,user_000350,Amex,2022-02-15T14:34:06.975535,2025-11-29T14:34:06.975535,1049,True,False,2000,1493.33
card_000708,user_000351,Amex,2022-06-20T01:46:59.550508,2025-07-10T01:46:59.550508,9222,True,False,50000,12829.56
card_000709,user_000352,Discover,2024-09-25T06:28:18.518832,2028-07-31T06:28:18.518832,4664,True,False,50000,22593.77
card_000710,user_000352,Discover,2024-12-25T16:40:11.858670,2028-07-24T16:40:11.858670,5794,True,False,2000,1762.5
card_000711,user_000353,Visa,2022-11-26T10:26:29.313898,2026-04-20T10:26:29.313898,8946,True,False,5000,1676.33
card_000712,user_000353,Discover,2025-01-14T11:40:28.699424,2028-06-27T11:40:28.699424,3998,True,False,10000,5337.09
card_000713,user_000354,Discover,2023-02-27T18:04:03.073399,2027-01-04T18:04:03.073399,1240,True,False,10000,8678.86
card_000714,user_000355,Mastercard,2022-07-27T00:45:37.110063,2026-06-29T00:45:37.110063,1431,True,False,50000,17207.45
card_000715,user_000355,Mastercard,2024-06-06T20:38:54.687000,2028-03-08T20:38:54.687000,2731,True,False,3000,1414.19
card_000716,user_000356,Amex,2023-09-28T15:44:31.783883,2026-10-11T15:44:31.783883,2557,True,False,2000,1623.66
card_000717,user_000356,Discover,2023-12-19T07:57:42.317466,2027-12-03T07:57:42.317466,3401,True,False,50000,11499.23
card_000718,user_000356,Amex,2025-03-18T16:10:58.100160,2028-12-17T16:10:58.100160,9326,True,False,2000,447.19
card_000719,user_000357,Amex,2023-02-26T12:40:45.047695,2026-07-08T12:40:45.047695,9767,True,False,50000,12127.87
card_000720,user_000357,Mastercard,2024-12-29T19:47:49.092630,2028-06-28T19:47:49.092630,8214,False,False,1000,0.0
card_000721,user_000358,Visa,2020-08-19T18:11:19.545059,2023-11-15T18:11:19.545059,1420,True,False,50000,37192.07
card_000722,user_000358,Visa,2023-12-05T15:17:20.370789,2027-11-10T15:17:20.370789,3946,True,False,2000,1520.71
card_000723,user_000358,Visa,2025-01-11T15:30:03.411095,2028-08-04T15:30:03.411095,2376,True,False,50000,23026.38
card_000724,user_000359,Mastercard,2021-06-17T13:14:14.654418,2024-11-01T13:14:14.654418,7938,True,False,50000,20951.78
card_000725,user_000359,Discover,2022-04-05T07:23:39.752314,2025-10-21T07:23:39.752314,1819,True,False,5000,2146.47
